user_id,lon,lat,height,P_RX_35,P_RX_28
18842,246.023,517.771,2.0,-76.5626645015254,-103.09717615079097
18843,246.22299999999998,517.771,2.0,-75.99240595501372,-98.85958547724354
18844,246.423,517.771,2.0,-76.33310213689386,-97.5493837279293
18845,246.623,517.771,2.0,-76.6145967850535,-131.98387217567216
18846,246.82299999999998,517.771,2.0,-76.90451814222274,-126.2496294565075
18847,247.023,517.771,2.0,-77.20193403340404,-123.31616004623302
18848,247.22299999999998,517.771,2.0,-77.50633448129798,-101.46936898396837
18849,247.423,517.771,2.0,-77.81658500207398,-120.60223278425745
18850,247.623,517.771,2.0,-78.13263973012945,-107.55363943495716
18851,247.82299999999998,517.771,2.0,-78.45322657084462,-120.18650830942968
18852,248.023,517.771,2.0,-78.77820128562956,-130.75836439702934
18853,248.22299999999998,517.771,2.0,-79.10691645569285,-121.55242631749152
18854,248.423,517.771,2.0,-79.43922580247578,-105.37929396148563
18855,248.623,517.771,2.0,-79.77501602420982,-125.07858412343205
18856,248.82299999999998,517.771,2.0,-80.11481898470112,-128.18221029898828
18857,249.023,517.771,2.0,-80.45902665247621,-100.44685684467693
18858,249.22299999999998,517.771,2.0,-80.80829283659531,-100.36459346107755
18859,249.423,517.771,2.0,-81.16485840094042,-100.57713444586832
18860,249.623,517.771,2.0,-81.52915553165109,-132.45461418337774
18861,249.82299999999998,517.771,2.0,-81.90297226480527,-103.01017841766375
18862,250.023,517.771,2.0,-82.28992589867266,-127.5671982179368
18863,250.22299999999998,517.771,2.0,-82.69129630616328,-110.98901326478497
18864,250.423,517.771,2.0,-83.11122409802861,-126.54960100869158
18865,250.623,517.771,2.0,-83.55231815140851,-120.77390372076974
18866,250.82299999999998,517.771,2.0,-84.01821290671882,-127.8276817806543
18867,251.023,517.771,2.0,-84.51319512137646,-106.92452594578552
18868,251.22299999999998,517.771,2.0,-85.04216398961312,-131.5540539513407
18869,251.423,517.771,2.0,-85.61023071175393,-102.8157824669372
18870,251.623,517.771,2.0,-86.22382651811351,-102.37649981775303
18871,251.82299999999998,517.771,2.0,-86.8895164962803,-153.43965306745534
18872,252.023,517.771,2.0,-87.61553731427254,-103.20024151051612
18873,252.22299999999998,517.771,2.0,-88.41289240390218,-104.47248678554708
18874,252.423,517.771,2.0,-89.29425656207249,-106.80555791666575
18875,252.623,517.771,2.0,-90.27714121148436,-111.04093204230965
18876,252.82299999999998,517.771,2.0,-91.38373415877783,-136.52835771577594
18877,253.023,517.771,2.0,-92.64717870193452,-137.22177047457785
18878,253.22299999999998,517.771,2.0,-94.11384082039064,-112.46395496893663
18879,253.423,517.771,2.0,-95.86033616853399,-108.38105647476175
18880,253.623,517.771,2.0,-98.0165143082855,-105.98776743086859
18881,253.82299999999998,517.771,2.0,-100.83594236845285,-104.648638311793
18882,254.023,517.771,2.0,-93.47392690468608,-110.36203195819168
18883,254.22299999999998,517.771,2.0,-93.43384269690091,-109.67899724565086
18884,254.423,517.771,2.0,-93.77147216129353,-109.7240450535483
18885,254.623,517.771,2.0,-94.30650567568665,-109.78083785912348
18886,254.82299999999998,517.771,2.0,-94.84647257356261,-105.79272109365151
18887,255.023,517.771,2.0,-95.14702295608915,-109.74919889883748
18888,255.22299999999998,517.771,2.0,-94.9584833996399,-109.7425953212199
18889,255.423,517.771,2.0,-94.2028242113271,-106.4400091090063
18890,255.623,517.771,2.0,-92.78235553434017,-109.69322978286584
18891,255.82299999999998,517.771,2.0,-91.39107620937232,-106.9672316677837
18892,256.02299999999997,517.771,2.0,-92.38136297945573,-138.97188481492722
18893,256.223,517.771,2.0,-91.50217333308674,-139.88114902374411
18894,256.423,517.771,2.0,-90.71914272603605,-105.55664777900789
18895,256.623,517.771,2.0,-90.01288037517887,-105.87733623563412
18896,256.823,517.771,2.0,-89.36922125670334,-106.75005658109002
18897,257.02299999999997,517.771,2.0,-88.7772465551614,-108.51178756693713
18898,257.223,517.771,2.0,-88.22932108842485,-111.7566502726863
18899,257.423,517.771,2.0,-87.7189902753284,-117.75956662947155
18900,257.623,517.771,2.0,-87.24164842506296,-132.86895848109492
18901,257.823,517.771,2.0,-86.79413095155711,-132.3305838572266
18902,258.02299999999997,517.771,2.0,-86.37347769968204,-131.58965918455044
18903,258.223,517.771,2.0,-85.97809825248109,-109.76299293176218
18904,258.423,517.771,2.0,-85.60664389183759,-131.93705889245055
18905,258.623,517.771,2.0,-85.25883731592579,-106.55430619251152
18906,258.823,517.771,2.0,-84.93317359859746,-135.53453983927992
18907,259.02299999999997,517.771,2.0,-84.62970727612932,-139.98127626684064
18908,259.223,517.771,2.0,-84.34900508819976,-108.26479970209236
18909,259.423,517.771,2.0,-84.09001114509618,-109.97783044394303
18910,259.623,517.771,2.0,-83.85363123138279,-113.34960788486845
18911,259.823,517.771,2.0,-83.63975916225311,-120.98819488281111
18912,260.02299999999997,517.771,2.0,-83.4474386001528,-129.7943116424891
18913,260.223,517.771,2.0,-83.27820461653096,-118.38615592891455
18914,260.423,517.771,2.0,-83.13169328988249,-114.67406936085814
18915,260.623,517.771,2.0,-83.00768245874514,-128.17338957135172
18916,260.823,517.771,2.0,-82.90622212903486,-128.55088857266222
18917,261.02299999999997,517.771,2.0,-82.82729664681183,-129.56941052783475
18918,261.223,517.771,2.0,-82.77093267337561,-131.43540019922176
18919,261.423,517.771,2.0,-82.73737414369987,-134.69492150763162
18920,261.623,517.771,2.0,-82.72546633487471,-109.251663474236
18921,261.823,517.771,2.0,-82.73601190619792,-110.86675282566814
18922,262.02299999999997,517.771,2.0,-82.7676263616104,-113.34474512629231
18923,262.223,517.771,2.0,-82.82080692305559,-132.60446023234604
18924,262.423,517.771,2.0,-82.89453999154345,-129.70464059616617
18925,262.623,517.771,2.0,-82.98839941403527,-118.57042938453537
18926,262.823,517.771,2.0,-83.10150634333523,-114.48412671231294
18927,263.02299999999997,517.771,2.0,-83.23304322854177,-113.07031014524333
18928,263.223,517.771,2.0,-83.3820124960375,-111.87401394100682
18929,263.423,517.771,2.0,-83.54709741386836,-110.09025396036893
18930,263.623,517.771,2.0,-82.044484497807,-114.45872727755733
18931,263.823,517.771,2.0,-86.26932012014196,-111.56250451308
18932,264.02299999999997,517.771,2.0,-84.0266763325645,-114.97077256662178
18933,264.223,517.771,2.0,-82.17736972567111,-114.22842929837716
18934,264.423,517.771,2.0,-85.41413569716062,-110.1745154639869
18935,264.623,517.771,2.0,-84.77879946802895,-115.60171844389725
18936,264.823,517.771,2.0,-85.00208208362255,-120.90362223378787
18937,265.02299999999997,517.771,2.0,-85.22391876695707,-127.61598183157761
18938,265.223,517.771,2.0,-85.44018322772598,-126.76637291192584
18939,265.423,517.771,2.0,-85.6482168851098,-113.32438583075813
18940,265.623,517.771,2.0,-85.84510784343288,-125.13461138274452
18941,265.823,517.771,2.0,-86.02831256551542,-125.07212164492043
18942,266.02299999999997,517.771,2.0,-86.19581665638498,-111.80372061793773
18943,266.223,517.771,2.0,-86.34639558680986,-126.43335990677497
18944,266.423,517.771,2.0,-86.47949039608102,-128.0467163013395
18945,266.623,517.771,2.0,-86.5953073237698,-109.84327522733004
18946,266.823,517.771,2.0,-86.69458789269292,-111.12981947455944
18947,267.02299999999997,517.771,2.0,-86.77922591077945,-147.00334432260505
18948,267.223,517.771,2.0,-86.85152948540616,-141.06112261793808
18949,267.423,517.771,2.0,-86.91392823551001,-119.83112435290508
18950,267.623,517.771,2.0,-86.96996827457133,-127.26370661131831
18951,267.823,517.771,2.0,-87.02245220567873,-123.67255408566473
18952,268.02299999999997,517.771,2.0,-87.07482954839209,-115.859022521643
18953,268.223,517.771,2.0,-87.13027612345485,-112.3574754630581
18954,268.423,517.771,2.0,-87.19155525253203,-124.24330151860373
18955,268.623,517.771,2.0,-87.26193102358849,-111.23666353136926
18956,268.823,517.771,2.0,-87.34345139233298,-112.10603138957266
18957,269.02299999999997,517.771,2.0,-87.43888252727376,-112.37749412844225
18958,269.223,517.771,2.0,-87.55034639465732,-111.74357702994378
18959,269.423,517.771,2.0,-87.67975408863282,-129.35899742894466
18960,269.623,517.771,2.0,-87.82894221999042,-112.1421129112784
18961,269.823,517.771,2.0,-87.9996794457589,-114.27117985544912
18962,270.02299999999997,517.771,2.0,-88.19348465398406,-146.52105578666814
18963,270.223,517.771,2.0,-88.41181748470517,-121.92560961163922
18964,270.423,517.771,2.0,-88.65628317969652,-130.2086387706425
18965,270.623,517.771,2.0,-88.92831309652358,-139.56046287064572
18966,270.823,517.771,2.0,-89.22987523159554,-121.2004141975767
18967,271.02299999999997,517.771,2.0,-89.56191636972915,-115.0548910601855
18968,271.223,517.771,2.0,-89.92692335125435,-111.92950980012557
18969,271.423,517.771,2.0,-90.32624061509564,-123.59906755284457
18970,271.623,517.771,2.0,-90.76271259021274,-110.65193430601195
18971,271.823,517.771,2.0,-91.23867238735883,-124.16647746212108
18972,272.02299999999997,517.771,2.0,-91.75692456818594,-113.13517295676286
18973,272.223,517.771,2.0,-92.32111533163392,-113.70321256696005
18974,272.423,517.771,2.0,-92.93502558142094,-113.5098988603476
18975,272.623,517.771,2.0,-93.60394991806565,-113.79737598264725
18976,272.823,517.771,2.0,-94.3339115922965,-138.1765894796809
18977,273.02299999999997,517.771,2.0,-95.13265317379009,-159.26300626935947
18978,273.223,517.771,2.0,-96.00946721280897,-124.88592033184804
18979,273.423,517.771,2.0,-96.97663913097516,-131.26303647586917
18980,273.623,517.771,2.0,-98.05062421193797,-130.19220915667788
18981,273.823,517.771,2.0,-99.253393214077,-129.0093591903087
18982,274.02299999999997,517.771,2.0,-100.61707557466086,-124.74309901280213
18983,274.223,517.771,2.0,-102.18683225125437,-123.84951640063508
18984,274.423,517.771,2.0,-104.03594177398718,-123.33872898040971
18985,274.623,517.771,2.0,-106.28377280309078,-110.79442669847387
18986,274.823,517.771,2.0,-109.1576926770118,-110.42477768573906
18987,275.02299999999997,517.771,2.0,-126.29112949301546,-123.2197803842941
18988,275.223,517.771,2.0,-115.49171123538468,-112.6604027509098
18989,275.423,517.771,2.0,-110.02054133898001,-125.1456448040139
18990,275.623,517.771,2.0,-107.95258368923159,-115.6702448561888
18991,275.823,517.771,2.0,-107.76072239086781,-115.54963910246178
18992,276.02299999999997,517.771,2.0,-109.33954408573442,-131.67163076636876
18993,276.223,517.771,2.0,-112.84187230119906,-119.91395729908155
18994,276.423,517.771,2.0,-112.66098682072919,-134.84615867585296
18995,276.623,517.771,2.0,-107.03364223329096,-142.95544250959122
18996,276.823,517.771,2.0,-102.99569690678152,-131.37277739277226
18997,277.02299999999997,517.771,2.0,-100.49126695648134,-123.69547278884552
18998,277.223,517.771,2.0,-99.12882142529611,-122.83564922471705
18999,277.423,517.771,2.0,-98.76451323175968,-124.94109260628318
19000,277.623,517.771,2.0,-99.41645289971888,-117.82630213671347
19001,277.823,517.771,2.0,-101.19974380696644,-123.41694927733121
19002,278.02299999999997,517.771,2.0,-103.80437682693514,-111.76100649165224
19003,278.223,517.771,2.0,-104.06749827089428,-110.63837434659611
19004,278.423,517.771,2.0,-100.8955124733052,-110.53165712119375
19005,242.423,517.971,2.0,-72.8324562868879,-95.83979101252643
19006,242.623,517.971,2.0,-72.920760316487,-94.44517868046972
19007,242.82299999999998,517.971,2.0,-73.01773342757515,-125.56212708090573
19008,243.023,517.971,2.0,-73.12398703584216,-93.18943817728928
19009,243.22299999999998,517.971,2.0,-73.23932138352677,-93.20264599699038
19010,243.423,517.971,2.0,-73.36466070570177,-93.47614495215944
19011,243.623,517.971,2.0,-73.0563550311024,-103.91527301786579
19012,243.82299999999998,517.971,2.0,-73.54487032075953,-96.84526569525775
19013,244.023,517.971,2.0,-74.31039713039235,-103.61881689513027
19014,244.22299999999998,517.971,2.0,-73.2502862386377,-93.5849623267388
19015,244.423,517.971,2.0,-74.92372735918741,-95.39714448461905
19016,244.623,517.971,2.0,-73.72644205216415,-101.8473641496706
19017,244.82299999999998,517.971,2.0,-74.90439651691568,-99.8344704998643
19018,245.023,517.971,2.0,-74.49808453655899,-106.07211964464071
19019,245.22299999999998,517.971,2.0,-74.93959922309263,-102.21792829582475
19020,245.423,517.971,2.0,-75.20334867944992,-98.54439157196234
19021,245.623,517.971,2.0,-75.24337388997156,-103.76616946157297
19022,245.82299999999998,517.971,2.0,-75.70781750861511,-104.38307798376323
19023,246.023,517.971,2.0,-75.8380145188935,-95.94174306557011
19024,246.22299999999998,517.971,2.0,-76.49802391534533,-98.72070187290404
19025,246.423,517.971,2.0,-76.43240070972365,-97.60963238042713
19026,246.623,517.971,2.0,-76.70601953112572,-139.98226736035005
19027,246.82299999999998,517.971,2.0,-76.98571339676305,-129.50472876146588
19028,247.023,517.971,2.0,-77.27036277278869,-98.95798285168057
19029,247.22299999999998,517.971,2.0,-77.5592765624624,-99.96551778509138
19030,247.423,517.971,2.0,-77.85211604632596,-121.75545322129497
19031,247.623,517.971,2.0,-78.1479402632237,-121.03890837133531
19032,247.82299999999998,517.971,2.0,-78.44671678292244,-108.36361143067778
19033,248.023,517.971,2.0,-78.74802030741407,-120.08689152004946
19034,248.22299999999998,517.971,2.0,-79.0514203269573,-111.26381887883232
19035,248.423,517.971,2.0,-79.35759273496407,-122.82234323704657
19036,248.623,517.971,2.0,-79.66690695570999,-124.50686528338682
19037,248.82299999999998,517.971,2.0,-79.9792168555596,-102.1367007565358
19038,249.023,517.971,2.0,-80.29627287122274,-130.66183759805705
19039,249.22299999999998,517.971,2.0,-80.61914307264828,-100.48204184029716
19040,249.423,517.971,2.0,-80.94963992006954,-159.62069913225844
19041,249.623,517.971,2.0,-81.28905821295118,-136.95432558857928
19042,249.82299999999998,517.971,2.0,-81.63914217639004,-102.41347977130835
19043,250.023,517.971,2.0,-82.00302464502712,-104.27924016125698
19044,250.22299999999998,517.971,2.0,-82.38295598039586,-106.81822098295368
19045,250.423,517.971,2.0,-82.7818637132958,-127.7043641458941
19046,250.623,517.971,2.0,-83.20262856094374,-127.769514670195
19047,250.82299999999998,517.971,2.0,-83.64844990684942,-128.3880161666085
19048,251.023,517.971,2.0,-84.12332834372572,-107.87174918033878
19049,251.22299999999998,517.971,2.0,-84.6312628374013,-131.34066088691014
19050,251.423,517.971,2.0,-85.17668725117461,-103.5204081607142
19051,251.623,517.971,2.0,-85.76531900689241,-102.78246390450477
19052,251.82299999999998,517.971,2.0,-86.4022368553947,-144.40740042828554
19053,252.023,517.971,2.0,-87.09492897249874,-102.73628136857764
19054,252.22299999999998,517.971,2.0,-87.85213376771145,-103.67178659117202
19055,252.423,517.971,2.0,-88.68416070606142,-105.45167688056199
19056,252.623,517.971,2.0,-89.60531434107777,-108.288428524393
19057,252.82299999999998,517.971,2.0,-90.63261787447239,-139.23233657519884
19058,253.023,517.971,2.0,-91.79173666499747,-125.4180626915428
19059,253.22299999999998,517.971,2.0,-93.11728486589574,-141.1915577778827
19060,253.423,517.971,2.0,-94.66303140015258,-110.68199882389278
19061,253.623,517.971,2.0,-96.51545272293194,-107.22783267007668
19062,253.82299999999998,517.971,2.0,-98.82792181862055,-153.49139576770187
19063,254.023,517.971,2.0,-91.25761465060987,-110.77344896374709
19064,254.22299999999998,517.971,2.0,-92.50235064324322,-109.89843437611816
19065,254.423,517.971,2.0,-93.4128267592381,-109.92324961667745
19066,254.623,517.971,2.0,-93.76249005290649,-109.96205201819012
19067,254.82299999999998,517.971,2.0,-93.59317668484482,-109.99180940479214
19068,255.023,517.971,2.0,-93.14619924602832,-110.17327823781477
19069,255.22299999999998,517.971,2.0,-92.66192986641045,-110.28019763923899
19070,255.423,517.971,2.0,-97.3055289872519,-107.02666473233413
19071,255.623,517.971,2.0,-96.76571934069642,-106.77551302870944
19072,255.82299999999998,517.971,2.0,-96.50646416897524,-106.77716014231578
19073,256.02299999999997,517.971,2.0,-93.15272360962511,-108.19224747559927
19074,256.223,517.971,2.0,-92.1689509512869,-137.02789690922708
19075,256.423,517.971,2.0,-91.29879921003337,-105.93579959928911
19076,256.623,517.971,2.0,-90.51882984475998,-105.61371512183507
19077,256.823,517.971,2.0,-89.81109651280848,-105.93412288416572
19078,257.02299999999997,517.971,2.0,-89.1639068191475,-107.08132645978534
19079,257.223,517.971,2.0,-88.56724409307702,-109.13201179005995
19080,257.423,517.971,2.0,-88.01423547848304,-137.5911941418173
19081,257.623,517.971,2.0,-87.49961284375358,-134.4485013303235
19082,257.823,517.971,2.0,-87.01947398294253,-132.43666646688663
19083,258.02299999999997,517.971,2.0,-86.57081796712136,-117.09641898246183
19084,258.223,517.971,2.0,-86.15139221926448,-111.17130136005869
19085,258.423,517.971,2.0,-85.75976049656492,-130.58534069375148
19086,258.623,517.971,2.0,-85.39461600498694,-131.1964637907288
19087,258.823,517.971,2.0,-85.0552954039533,-132.5742249321242
19088,259.02299999999997,517.971,2.0,-84.74038870980472,-135.07334397525156
19089,259.223,517.971,2.0,-84.45076575079698,-107.38958334561056
19090,259.423,517.971,2.0,-84.18547933956799,-155.84156151231971
19091,259.623,517.971,2.0,-83.9444071292805,-142.48642963313242
19092,259.823,517.971,2.0,-83.72721997344392,-135.59747782112692
19093,260.02299999999997,517.971,2.0,-83.53465115632676,-119.86987359487786
19094,260.223,517.971,2.0,-83.36506166912338,-129.84354691065914
19095,260.423,517.971,2.0,-83.21911179572535,-128.49731452869048
19096,260.623,517.971,2.0,-83.0967508039704,-113.330058967936
19097,260.823,517.971,2.0,-82.99821210771624,-109.61202984796371
19098,261.02299999999997,517.971,2.0,-82.92283567336474,-128.06376852620133
19099,261.223,517.971,2.0,-82.86979432342096,-107.62835020030523
19100,261.423,517.971,2.0,-82.83989920129625,-108.07807401409764
19101,261.623,517.971,2.0,-82.83220527020183,-134.28395922807462
19102,261.823,517.971,2.0,-82.84643395891949,-109.45547746674737
19103,262.02299999999997,517.971,2.0,-82.88209257587067,-153.14553271355638
19104,262.223,517.971,2.0,-82.93867977897742,-137.35079689237824
19105,262.423,517.971,2.0,-83.0155083580591,-121.2238472387626
19106,262.623,517.971,2.0,-83.11188235255933,-129.85058699426278
19107,262.823,517.971,2.0,-83.22681790925087,-123.40482934106515
19108,263.02299999999997,517.971,2.0,-83.35932839826783,-118.37647149658923
19109,263.223,517.971,2.0,-83.50797171984355,-113.4651249224294
19110,263.423,517.971,2.0,-83.67138149795255,-125.98279603203216
19111,263.623,517.971,2.0,-86.48351570776713,-110.19250923257485
19112,263.823,517.971,2.0,-83.64230964047208,-113.41165849101287
19113,264.02299999999997,517.971,2.0,-82.12906119878934,-113.68605259967886
19114,264.223,517.971,2.0,-86.05342949040153,-106.38187759863884
19115,264.423,517.971,2.0,-85.05447950066511,-106.82581827339179
19116,264.623,517.971,2.0,-84.85078638302896,-155.03881326623588
19117,264.823,517.971,2.0,-85.05696084726353,-116.32501883605548
19118,265.02299999999997,517.971,2.0,-85.2580178272552,-125.42352222535763
19119,265.223,517.971,2.0,-85.45092994407617,-127.02057731666825
19120,265.423,517.971,2.0,-85.63271658291875,-126.64890735701445
19121,265.623,517.971,2.0,-85.80115636883365,-116.96058404861874
19122,265.823,517.971,2.0,-85.95385106099458,-115.47442293035559
19123,266.02299999999997,517.971,2.0,-86.0897939803007,-112.68435587374272
19124,266.223,517.971,2.0,-86.20799455153457,-125.14580611666878
19125,266.423,517.971,2.0,-86.3086411128125,-108.83970050155882
19126,266.623,517.971,2.0,-86.39254370972446,-127.50578404095201
19127,266.823,517.971,2.0,-86.46145079826235,-129.91211252510143
19128,267.02299999999997,517.971,2.0,-86.51744177900582,-133.98088012122378
19129,267.223,517.971,2.0,-86.5629955953327,-143.21001642293035
19130,267.423,517.971,2.0,-86.6012966152274,-115.72364117007908
19131,267.623,517.971,2.0,-86.63538441387857,-120.04610486027045
19132,267.823,517.971,2.0,-86.66819589542008,-130.74584198288176
19133,268.02299999999997,517.971,2.0,-86.70312031392022,-120.80189482560341
19134,268.223,517.971,2.0,-86.74282319416085,-125.62806330657801
19135,268.423,517.971,2.0,-86.7902527900464,-124.62215416649266
19136,268.623,517.971,2.0,-86.84804416216453,-124.10102524355267
19137,268.823,517.971,2.0,-86.91826098823198,-114.13535780672572
19138,269.02299999999997,517.971,2.0,-87.00308808335419,-112.34243639167629
19139,269.223,517.971,2.0,-87.10431182615592,-125.11289207734904
19140,269.423,517.971,2.0,-87.22369163482884,-126.43180321873906
19141,269.623,517.971,2.0,-87.36285021087112,-110.29101992425795
19142,269.823,517.971,2.0,-87.52304395522002,-111.8678412656736
19143,270.02299999999997,517.971,2.0,-87.7060772527018,-137.9363082388757
19144,270.223,517.971,2.0,-87.91245821740247,-159.7994431806855
19145,270.423,517.971,2.0,-88.1441648347422,-119.72632611108133
19146,270.623,517.971,2.0,-88.40212190398427,-125.70044035121013
19147,270.823,517.971,2.0,-88.68747044066208,-127.99581087863673
19148,271.02299999999997,517.971,2.0,-89.00208522075728,-117.75275635754205
19149,271.223,517.971,2.0,-89.347098820714,-124.69774841423016
19150,271.423,517.971,2.0,-89.72437810747975,-123.89075827907435
19151,271.623,517.971,2.0,-90.13496698832319,-112.83030514361269
19152,271.823,517.971,2.0,-90.58160722138916,-113.81729805843247
19153,272.02299999999997,517.971,2.0,-91.06663325749182,-114.10477527354738
19154,272.223,517.971,2.0,-91.5923071239648,-112.93095953409659
19155,272.423,517.971,2.0,-92.16210894057852,-111.72778614808564
19156,272.623,517.971,2.0,-92.7796565291983,-111.47314321903004
19157,272.823,517.971,2.0,-93.4494388061559,-130.41913935197448
19158,273.02299999999997,517.971,2.0,-94.17697444169805,-114.51977286229416
19159,273.223,517.971,2.0,-94.96837404968718,-117.62354940404622
19160,273.423,517.971,2.0,-95.83295017215,-140.38237593817595
19161,273.623,517.971,2.0,-96.78077997902201,-125.15977508281583
19162,273.823,517.971,2.0,-97.82685704936327,-133.73438961997707
19163,274.02299999999997,517.971,2.0,-98.98805906940106,-123.87745217615429
19164,274.223,517.971,2.0,-100.29244703484422,-117.1029141644223
19165,274.423,517.971,2.0,-101.33179827414148,-113.6658537894696
19166,274.623,517.971,2.0,-101.85579799178134,-123.18912972234315
19167,274.823,517.971,2.0,-102.5814455906993,-111.54909790632416
19168,275.02299999999997,517.971,2.0,-103.75595550270866,-122.76883756451451
19169,275.223,517.971,2.0,-106.59371273335749,-123.5416192942879
19170,275.423,517.971,2.0,-108.74034014540811,-124.15616087812673
19171,275.623,517.971,2.0,-112.68659498424756,-124.34285617050611
19172,275.823,517.971,2.0,-111.88154111458044,-113.49308867544966
19173,276.02299999999997,517.971,2.0,-107.69637570283264,-113.38243208479585
19174,276.223,517.971,2.0,-104.79572663810593,-115.29466537129
19175,276.423,517.971,2.0,-103.20491600480749,-137.8616768372388
19176,276.623,517.971,2.0,-102.72295112572941,-140.3699329458738
19177,276.823,517.971,2.0,-104.16083225288618,-124.88560805901919
19178,277.02299999999997,517.971,2.0,-105.38614817941888,-128.78787132678661
19179,277.223,517.971,2.0,-108.46855763991819,-134.29647060560833
19180,277.423,517.971,2.0,-109.66422783968798,-126.77186009249185
19181,277.623,517.971,2.0,-104.75651762488727,-123.20530992604135
19182,277.823,517.971,2.0,-101.04656625976942,-115.31486333826608
19183,278.02299999999997,517.971,2.0,-98.85503979811999,-113.01544722013828
19184,278.223,517.971,2.0,-97.85651533471984,-111.7312617846955
19185,278.423,517.971,2.0,-97.95685276994578,-122.81576442207134
19186,242.423,518.1709999999999,2.0,-72.80169691651834,-116.5682672677085
19187,242.623,518.1709999999999,2.0,-72.90611650900247,-119.22561570457248
19188,242.82299999999998,518.1709999999999,2.0,-73.01928346495136,-123.12562686925628
19189,243.023,518.1709999999999,2.0,-73.14082445298847,-130.2776150205067
19190,243.22299999999998,518.1709999999999,2.0,-73.27131782694129,-142.9254232446089
19191,243.423,518.1709999999999,2.0,-73.41063578573021,-92.99125769661158
19192,243.623,518.1709999999999,2.0,-73.51753617793668,-95.95280981997755
19193,243.82299999999998,518.1709999999999,2.0,-73.21119774552575,-96.0391219609756
19194,244.023,518.1709999999999,2.0,-74.66714967373198,-105.17281397334372
19195,244.22299999999998,518.1709999999999,2.0,-73.38988780538972,-93.094689968985
19196,244.423,518.1709999999999,2.0,-74.65681590356952,-101.79336609137215
19197,244.623,518.1709999999999,2.0,-74.3041487199346,-103.09811648732973
19198,244.82299999999998,518.1709999999999,2.0,-74.4014464686721,-103.16119191334988
19199,245.023,518.1709999999999,2.0,-75.27493040129463,-102.43122779540744
19200,245.22299999999998,518.1709999999999,2.0,-74.4635510049254,-103.02157777827398
19201,245.423,518.1709999999999,2.0,-76.02072373322247,-101.95884310135182
19202,245.623,518.1709999999999,2.0,-74.78149534743687,-99.61887692458862
19203,245.82299999999998,518.1709999999999,2.0,-76.58553877552363,-102.82337147001815
19204,246.023,518.1709999999999,2.0,-75.25753614950202,-95.27229628437284
19205,246.22299999999998,518.1709999999999,2.0,-76.72493329621577,-94.0577063260813
19206,246.423,518.1709999999999,2.0,-76.57615459761948,-102.11158986035781
19207,246.623,518.1709999999999,2.0,-76.78706149476432,-97.46815874784966
19208,246.82299999999998,518.1709999999999,2.0,-77.05121768569516,-134.2965901775805
19209,247.023,518.1709999999999,2.0,-77.31833622230339,-97.96781356324935
19210,247.22299999999998,518.1709999999999,2.0,-77.58781999742502,-98.82135613515993
19211,247.423,518.1709999999999,2.0,-77.85924323611353,-123.12980760384843
19212,247.623,518.1709999999999,2.0,-78.13210347311303,-122.10487367350663
19213,247.82299999999998,518.1709999999999,2.0,-78.40694204892351,-108.79567415289189
19214,248.023,518.1709999999999,2.0,-78.68303777821066,-121.6193520867809
19215,248.22299999999998,518.1709999999999,2.0,-78.96113126106151,-117.7089386432176
19216,248.423,518.1709999999999,2.0,-79.2412472441807,-122.90746104339073
19217,248.623,518.1709999999999,2.0,-79.52521512634102,-124.25829434156418
19218,248.82299999999998,518.1709999999999,2.0,-79.81283129568078,-103.27765469317615
19219,249.023,518.1709999999999,2.0,-80.10545301065223,-101.34684083796662
19220,249.22299999999998,518.1709999999999,2.0,-80.40550854434267,-100.405995060152
19221,249.423,518.1709999999999,2.0,-80.71358555681029,-100.25083673866673
19222,249.623,518.1709999999999,2.0,-81.03218720625023,-100.626632182094
19223,249.82299999999998,518.1709999999999,2.0,-81.36322308283303,-135.6773931399489
19224,250.023,518.1709999999999,2.0,-81.70913503302515,-102.5948992680816
19225,250.22299999999998,518.1709999999999,2.0,-82.07231843704916,-130.0878761266088
19226,250.423,518.1709999999999,2.0,-82.45453929302413,-108.85105182449131
19227,250.623,518.1709999999999,2.0,-82.85936521563093,-118.31333709579532
19228,250.82299999999998,518.1709999999999,2.0,-83.28969041346156,-129.2651005239575
19229,251.023,518.1709999999999,2.0,-83.74848823683865,-130.13799282768898
19230,251.22299999999998,518.1709999999999,2.0,-84.23973227163034,-107.08591547534758
19231,251.423,518.1709999999999,2.0,-84.76630696960535,-133.7144660487644
19232,251.623,518.1709999999999,2.0,-85.33369351665682,-136.7534974859787
19233,251.82299999999998,518.1709999999999,2.0,-85.94622450270087,-141.36408270399016
19234,252.023,518.1709999999999,2.0,-86.60996246778394,-102.44269756283666
19235,252.22299999999998,518.1709999999999,2.0,-87.33227040541627,-103.02015194895449
19236,252.423,518.1709999999999,2.0,-88.12139738205155,-104.2064438082042
19237,252.623,518.1709999999999,2.0,-88.98881518065213,-106.12853699527462
19238,252.82299999999998,518.1709999999999,2.0,-89.94903590485353,-109.32466865752745
19239,253.023,518.1709999999999,2.0,-91.02061123825968,-115.59834290853578
19240,253.22299999999998,518.1709999999999,2.0,-92.23081247283056,-145.25855127826486
19241,253.423,518.1709999999999,2.0,-93.61872570533684,-114.27289326579044
19242,253.623,518.1709999999999,2.0,-95.24418307249294,-109.21754539560516
19243,253.82299999999998,518.1709999999999,2.0,-97.20676827696997,-106.53066195340843
